order_id,line_id,order_date,order_month,customer_id,city,region,sales_channel,payment_method,age_band,loyalty_tier,product_id,category,sub_category,product_name,brand,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin,returned_flag,return_reason,refund_amount,net_revenue,customer_rating
O01044,L001533,2026-03-25,2026-03,C0437,Bengaluru,South,Website,Credit Card,55+,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,16,2095.83,1600.0,495.83,0,Not Returned,0.0,2095.83,5.0
O01045,L001534,2026-05-03,2026-05,C0345,Pune,West,App,Debit Card,25-34,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,7208.97,12,6343.89,4450.0,1893.89,0,Not Returned,0.0,6343.89,4.3
O01046,L001535,2026-01-23,2026-01,C0040,Hyderabad,South,App,Debit Card,18-24,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1936.98,7,1801.39,1040.0,761.39,0,Not Returned,0.0,1801.39,5.0
O01046,L001536,2026-01-23,2026-01,C0040,Hyderabad,South,App,Debit Card,18-24,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,881.02,7,819.35,300.0,519.35,0,Not Returned,0.0,819.35,5.0
O01046,L001537,2026-01-23,2026-01,C0040,Hyderabad,South,App,Debit Card,18-24,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,6,2345.34,1600.0,745.34,0,Not Returned,0.0,2345.34,5.0
O01047,L001538,2026-03-09,2026-03,C0468,Hyderabad,South,Website,Net Banking,25-34,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2547.02,0,2547.02,1600.0,947.02,0,Not Returned,0.0,2547.02,4.3
O01048,L001539,2026-04-29,2026-04,C0514,Mumbai,West,Website,UPI,25-34,Gold,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1469.02,0,1469.02,620.0,849.02,0,Not Returned,0.0,1469.02,4.5
O01048,L001540,2026-04-29,2026-04,C0514,Mumbai,West,Website,UPI,25-34,Gold,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2264.97,0,2264.97,1180.0,1084.97,0,Not Returned,0.0,2264.97,4.5
O01048,L001541,2026-04-29,2026-04,C0514,Mumbai,West,Website,UPI,25-34,Gold,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,0,1247.04,610.0,637.04,0,Not Returned,0.0,1247.04,4.5
O01049,L001542,2026-03-08,2026-03,C0315,Bengaluru,South,Marketplace,Credit Card,18-24,Gold,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,26,2959.26,2250.0,709.26,0,Not Returned,0.0,2959.26,4.3
O01050,L001543,2026-03-15,2026-03,C0154,Delhi NCR,North,App,Net Banking,25-34,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,26,685.22,320.0,365.22,0,Not Returned,0.0,685.22,4.1
O01051,L001544,2026-02-10,2026-02,C0354,Hyderabad,South,App,Debit Card,18-24,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,4,2199.0,10,7916.4,4080.0,3836.4,0,Not Returned,0.0,7916.4,4.2
O01052,L001545,2026-03-06,2026-03,C0249,Chennai,South,Website,Credit Card,25-34,Silver,P034,Wellness,Personal Care,Posture Corrector,CalmCare,2,1247.04,1,2469.14,1080.0,1389.14,0,Not Returned,0.0,2469.14,3.9
O01052,L001546,2026-03-06,2026-03,C0249,Chennai,South,Website,Credit Card,25-34,Silver,P019,Office,Stationery,Planner Notebook,PaperTrail,1,508.98,0,508.98,140.0,368.98,0,Not Returned,0.0,508.98,3.9
O01053,L001547,2026-05-01,2026-05,C0452,Hyderabad,South,Website,Cash on Delivery,35-44,Basic,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1919.04,22,1496.85,900.0,596.85,0,Not Returned,0.0,1496.85,5.0
O01053,L001548,2026-05-01,2026-05,C0452,Hyderabad,South,Website,Cash on Delivery,35-44,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1337.97,21,1057.0,610.0,447.0,0,Not Returned,0.0,1057.0,5.0
O01053,L001549,2026-05-01,2026-05,C0452,Hyderabad,South,Website,Cash on Delivery,35-44,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,799.0,22,623.22,260.0,363.22,0,Not Returned,0.0,623.22,5.0
O01054,L001550,2026-03-21,2026-03,C0470,Ahmedabad,West,App,Net Banking,35-44,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,25,1124.25,760.0,364.25,0,Not Returned,0.0,1124.25,3.9
O01055,L001551,2026-03-06,2026-03,C0421,Mumbai,West,App,Credit Card,45-54,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,2999.0,23,2309.23,1350.0,959.23,0,Not Returned,0.0,2309.23,3.6
O01055,L001552,2026-03-06,2026-03,C0421,Mumbai,West,App,Credit Card,45-54,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2650.98,25,1988.24,1600.0,388.24,0,Not Returned,0.0,1988.24,3.6
O01056,L001553,2026-02-19,2026-02,C0112,Bengaluru,South,App,Cash on Delivery,55+,Basic,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2199.0,0,2199.0,1180.0,1019.0,0,Not Returned,0.0,2199.0,4.6
O01056,L001554,2026-02-19,2026-02,C0112,Bengaluru,South,App,Cash on Delivery,55+,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2111.04,2,2068.82,1020.0,1048.82,0,Not Returned,0.0,2068.82,4.6
O01057,L001555,2026-05-02,2026-05,C0063,Delhi NCR,North,Website,Credit Card,25-34,Gold,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2548.98,0,2548.98,1420.0,1128.98,0,Not Returned,0.0,2548.98,4.5
O01057,L001556,2026-05-02,2026-05,C0063,Delhi NCR,North,Website,Credit Card,25-34,Gold,P021,Wellness,Personal Care,Sleep Mask,CalmCare,2,699.0,0,1398.0,440.0,958.0,0,Not Returned,0.0,1398.0,4.5
O01058,L001557,2026-03-18,2026-03,C0049,Bengaluru,South,Marketplace,UPI,25-34,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,6,1221.06,610.0,611.06,0,Not Returned,0.0,1221.06,4.3
O01060,L001558,2026-02-21,2026-02,C0469,Chennai,South,App,UPI,25-34,Gold,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4409.02,7,4100.39,2950.0,1150.39,0,Not Returned,0.0,4100.39,4.0
O01061,L001559,2026-04-16,2026-04,C0427,Chennai,South,Marketplace,Credit Card,25-34,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,11,824.11,320.0,504.11,0,Not Returned,0.0,824.11,3.9
O01061,L001560,2026-04-16,2026-04,C0427,Chennai,South,Marketplace,Credit Card,25-34,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,719.04,8,661.52,250.0,411.52,0,Not Returned,0.0,661.52,3.9
O01062,L001561,2026-05-11,2026-05,C0096,Pune,West,Marketplace,UPI,35-44,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1861.02,21,1470.21,1040.0,430.21,0,Not Returned,0.0,1470.21,4.2
O01063,L001562,2026-03-14,2026-03,C0527,Mumbai,West,App,UPI,35-44,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2399.04,25,1799.28,1420.0,379.28,0,Not Returned,0.0,1799.28,4.6
O01064,L001563,2026-04-17,2026-04,C0252,Pune,West,App,Credit Card,25-34,Gold,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6719.04,6,6315.9,4450.0,1865.9,0,Not Returned,0.0,6315.9,3.8
O01064,L001564,2026-04-17,2026-04,C0252,Pune,West,App,Credit Card,25-34,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,2,3058.98,7,5689.7,2700.0,2989.7,0,Not Returned,0.0,5689.7,3.8
O01065,L001565,2026-02-19,2026-02,C0398,Kochi,South,Marketplace,UPI,25-34,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3603.97,10,6487.15,4140.0,2347.15,0,Not Returned,0.0,6487.15,4.0
O01065,L001566,2026-02-19,2026-02,C0398,Kochi,South,Marketplace,UPI,25-34,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,925.97,10,1666.75,640.0,1026.75,0,Not Returned,0.0,1666.75,4.0
O01066,L001567,2026-04-06,2026-04,C0541,Delhi NCR,North,App,Credit Card,35-44,Silver,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,1,1599.0,7,1487.07,760.0,727.07,0,Not Returned,0.0,1487.07,4.0
O01066,L001568,2026-04-06,2026-04,C0541,Delhi NCR,North,App,Credit Card,35-44,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,719.04,7,668.71,250.0,418.71,0,Not Returned,0.0,668.71,4.0
O01066,L001569,2026-04-06,2026-04,C0541,Delhi NCR,North,App,Credit Card,35-44,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,5,2370.29,1600.0,770.29,0,Not Returned,0.0,2370.29,4.0
O01067,L001570,2026-04-19,2026-04,C0314,Delhi NCR,North,Website,Net Banking,25-34,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4319.04,10,3887.14,2950.0,937.14,0,Not Returned,0.0,3887.14,4.0
O01068,L001571,2026-05-24,2026-05,C0166,Kochi,South,Website,Debit Card,25-34,Silver,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1955.97,2,1916.85,760.0,1156.85,0,Not Returned,0.0,1916.85,4.1
O01069,L001572,2026-03-22,2026-03,C0041,Delhi NCR,North,Website,Net Banking,35-44,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,2,2573.97,25,3860.95,2660.0,1200.95,0,Not Returned,0.0,3860.95,4.1
O01069,L001573,2026-03-22,2026-03,C0041,Delhi NCR,North,Website,Net Banking,35-44,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,2,2999.0,27,4378.54,3420.0,958.54,0,Not Returned,0.0,4378.54,4.1
O01070,L001574,2026-02-18,2026-02,C0265,Kochi,South,App,Credit Card,35-44,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,916.98,9,834.45,320.0,514.45,0,Not Returned,0.0,834.45,3.4
O01070,L001575,2026-02-18,2026-02,C0265,Kochi,South,App,Credit Card,35-44,Silver,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1999.0,6,1879.06,900.0,979.06,1,Quality issue,1879.06,0.0,3.4
O01071,L001576,2026-01-21,2026-01,C0093,Chennai,South,Website,Cash on Delivery,18-24,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,5,879.67,320.0,559.67,0,Not Returned,0.0,879.67,4.4
O01071,L001577,2026-01-21,2026-01,C0093,Chennai,South,Website,Cash on Delivery,18-24,Basic,P025,Wellness,Mindfulness,Meditation Cushion,ZenMove,1,1763.02,6,1657.24,850.0,807.24,0,Not Returned,0.0,1657.24,4.4
O01072,L001578,2026-03-26,2026-03,C0537,Kochi,South,Website,UPI,25-34,Silver,P016,Office,Accessories,Laptop Stand,WorkNest,3,1299.0,2,3819.06,1560.0,2259.06,0,Not Returned,0.0,3819.06,4.5
O01072,L001579,2026-03-26,2026-03,C0537,Kochi,South,Website,UPI,25-34,Silver,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3359.04,0,6718.08,4140.0,2578.08,0,Not Returned,0.0,6718.08,4.5
O01073,L001580,2026-01-18,2026-01,C0042,Bengaluru,South,App,UPI,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1899.0,10,1709.1,760.0,949.1,0,Not Returned,0.0,1709.1,4.7
O01073,L001581,2026-01-18,2026-01,C0042,Bengaluru,South,App,UPI,25-34,Basic,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2199.0,11,1957.11,1180.0,777.11,0,Not Returned,0.0,1957.11,4.7
O01074,L001582,2026-03-08,2026-03,C0066,Bengaluru,South,Website,Net Banking,35-44,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,23,692.23,320.0,372.23,0,Not Returned,0.0,692.23,4.8
O01074,L001583,2026-03-08,2026-03,C0066,Bengaluru,South,Website,Net Banking,35-44,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,25,993.74,610.0,383.74,0,Not Returned,0.0,993.74,4.8
O01075,L001584,2026-01-24,2026-01,C0262,Mumbai,West,Website,Credit Card,25-34,Silver,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1499.0,7,1394.07,620.0,774.07,0,Not Returned,0.0,1394.07,3.6
O01075,L001585,2026-01-24,2026-01,C0262,Mumbai,West,Website,Credit Card,25-34,Silver,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1535.04,6,1442.94,700.0,742.94,0,Not Returned,0.0,1442.94,3.6
O01075,L001586,2026-01-24,2026-01,C0262,Mumbai,West,Website,Credit Card,25-34,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2999.0,5,2849.05,1710.0,1139.05,0,Not Returned,0.0,2849.05,3.6
O01075,L001587,2026-01-24,2026-01,C0262,Mumbai,West,Website,Credit Card,25-34,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,6,1245.48,610.0,635.48,0,Not Returned,0.0,1245.48,3.6
O01076,L001588,2026-04-22,2026-04,C0421,Mumbai,West,App,Debit Card,45-54,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4319.04,6,4059.9,2950.0,1109.9,0,Not Returned,0.0,4059.9,4.6
O01077,L001589,2026-05-29,2026-05,C0262,Mumbai,West,Website,UPI,25-34,Silver,P005,Fitness,Accessories,Foam Roller,ZenMove,1,999.0,5,949.05,410.0,539.05,0,Not Returned,0.0,949.05,4.5
O01077,L001590,2026-05-29,2026-05,C0262,Mumbai,West,Website,UPI,25-34,Silver,P025,Wellness,Mindfulness,Meditation Cushion,ZenMove,2,1763.02,3,3420.26,1700.0,1720.26,0,Not Returned,0.0,3420.26,4.5
O01077,L001591,2026-05-29,2026-05,C0262,Mumbai,West,Website,UPI,25-34,Silver,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1273.02,7,1183.91,540.0,643.91,0,Not Returned,0.0,1183.91,4.5
O01078,L001592,2026-01-10,2026-01,C0398,Kochi,South,Website,Debit Card,25-34,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1543.97,6,1451.33,760.0,691.33,0,Not Returned,0.0,1451.33,4.6
O01078,L001593,2026-01-10,2026-01,C0398,Kochi,South,Website,Debit Card,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1899.0,6,1785.06,760.0,1025.06,0,Not Returned,0.0,1785.06,4.6
O01079,L001594,2026-05-27,2026-05,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,979.02,8,900.7,360.0,540.7,0,Not Returned,0.0,900.7,3.3
O01079,L001595,2026-05-27,2026-05,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1234.97,11,1099.12,520.0,579.12,1,Damaged in transit,1099.12,0.0,3.3
O01079,L001596,2026-05-27,2026-05,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2599.0,12,2287.12,1600.0,687.12,0,Not Returned,0.0,2287.12,3.3
O01079,L001597,2026-05-27,2026-05,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3603.97,8,6631.3,4140.0,2491.3,0,Not Returned,0.0,6631.3,3.3
O01080,L001598,2026-04-16,2026-04,C0400,Mumbai,West,Marketplace,Credit Card,35-44,Basic,P011,Home,Storage,Foldable Storage Box,NestEasy,1,719.04,7,668.71,250.0,418.71,0,Not Returned,0.0,668.71,4.0
O01082,L001599,2026-05-30,2026-05,C0102,Mumbai,West,App,Debit Card,25-34,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,999.0,8,919.08,360.0,559.08,0,Not Returned,0.0,919.08,4.6
O01082,L001600,2026-05-30,2026-05,C0102,Mumbai,West,App,Debit Card,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4078.98,10,3671.08,2250.0,1421.08,0,Not Returned,0.0,3671.08,4.6
O01082,L001601,2026-05-30,2026-05,C0102,Mumbai,West,App,Debit Card,25-34,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,4,881.02,11,3136.43,1200.0,1936.43,0,Not Returned,0.0,3136.43,4.6
O01082,L001602,2026-05-30,2026-05,C0102,Mumbai,West,App,Debit Card,25-34,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,2,2547.02,8,4686.52,3200.0,1486.52,0,Not Returned,0.0,4686.52,4.6
O01083,L001603,2026-03-19,2026-03,C0540,Delhi NCR,North,App,Credit Card,25-34,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,2,1324.98,6,2490.96,1220.0,1270.96,0,Not Returned,0.0,2490.96,4.0
O01083,L001604,2026-03-19,2026-03,C0540,Delhi NCR,North,App,Credit Card,25-34,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1955.97,9,1779.93,1040.0,739.93,0,Not Returned,0.0,1779.93,4.0
O01084,L001605,2026-03-21,2026-03,C0507,Chennai,South,App,Cash on Delivery,55+,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,3,2399.04,11,6405.44,3990.0,2415.44,0,Not Returned,0.0,6405.44,3.9
O01085,L001606,2026-01-28,2026-01,C0158,Kochi,South,App,UPI,35-44,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4409.02,5,4188.57,2950.0,1238.57,0,Not Returned,0.0,4188.57,5.0
O01086,L001607,2026-05-14,2026-05,C0470,Ahmedabad,West,Website,Cash on Delivery,35-44,Silver,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1567.02,18,1284.96,700.0,584.96,0,Not Returned,0.0,1284.96,3.7
O01086,L001608,2026-05-14,2026-05,C0470,Ahmedabad,West,Website,Cash on Delivery,35-44,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,2,2999.0,22,4678.44,3420.0,1258.44,0,Not Returned,0.0,4678.44,3.7
O01087,L001609,2026-01-11,2026-01,C0413,Pune,West,Marketplace,UPI,45-54,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6719.04,8,6181.52,4450.0,1731.52,0,Not Returned,0.0,6181.52,4.1
O01088,L001610,2026-04-28,2026-04,C0479,Delhi NCR,North,Website,UPI,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,3,1260.03,610.0,650.03,0,Not Returned,0.0,1260.03,4.5
O01089,L001611,2026-03-03,2026-03,C0100,Delhi NCR,North,Marketplace,Credit Card,45-54,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,1,499.0,0,499.0,140.0,359.0,0,Not Returned,0.0,499.0,3.9
O01089,L001612,2026-03-03,2026-03,C0100,Delhi NCR,North,Marketplace,Credit Card,45-54,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,979.02,0,979.02,410.0,569.02,0,Not Returned,0.0,979.02,3.9
O01089,L001613,2026-03-03,2026-03,C0100,Delhi NCR,North,Marketplace,Credit Card,45-54,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,899.0,0,899.0,300.0,599.0,0,Not Returned,0.0,899.0,3.9
O01090,L001614,2026-05-13,2026-05,C0150,Bengaluru,South,App,Credit Card,18-24,Gold,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4499.0,12,3959.12,2950.0,1009.12,0,Not Returned,0.0,3959.12,4.3
O01091,L001615,2026-01-08,2026-01,C0265,Kochi,South,App,UPI,35-44,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2547.02,10,2292.32,1600.0,692.32,0,Not Returned,0.0,2292.32,4.9
O01091,L001616,2026-01-08,2026-01,C0265,Kochi,South,App,UPI,35-44,Silver,P019,Office,Stationery,Planner Notebook,PaperTrail,1,499.0,11,444.11,140.0,304.11,0,Not Returned,0.0,444.11,4.9
O01092,L001617,2026-05-30,2026-05,C0064,Kochi,South,Website,UPI,35-44,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,1,1247.04,8,1147.28,520.0,627.28,0,Not Returned,0.0,1147.28,5.0
O01092,L001618,2026-05-30,2026-05,C0064,Kochi,South,Website,UPI,35-44,Gold,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,10,1349.1,760.0,589.1,0,Not Returned,0.0,1349.1,5.0
O01093,L001619,2026-03-07,2026-03,C0141,Ahmedabad,West,App,UPI,45-54,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,23,664.54,320.0,344.54,0,Not Returned,0.0,664.54,3.1
O01093,L001620,2026-03-07,2026-03,C0141,Ahmedabad,West,App,UPI,45-54,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2155.02,25,1616.26,1020.0,596.26,0,Not Returned,0.0,1616.26,3.1
O01093,L001621,2026-03-07,2026-03,C0141,Ahmedabad,West,App,UPI,45-54,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2548.98,27,1860.76,1420.0,440.76,0,Not Returned,0.0,1860.76,3.1
O01093,L001622,2026-03-07,2026-03,C0141,Ahmedabad,West,App,UPI,45-54,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,25,935.28,610.0,325.28,0,Not Returned,0.0,935.28,3.1
O01094,L001623,2026-05-25,2026-05,C0270,Hyderabad,South,Website,UPI,18-24,Gold,P005,Fitness,Accessories,Foam Roller,ZenMove,4,1018.98,0,4075.92,1640.0,2435.92,0,Not Returned,0.0,4075.92,4.5
O01094,L001624,2026-05-25,2026-05,C0270,Hyderabad,South,Website,UPI,18-24,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,1,854.41,320.0,534.41,0,Not Returned,0.0,854.41,4.5
O01094,L001625,2026-05-25,2026-05,C0270,Hyderabad,South,Website,UPI,18-24,Gold,P032,Home,Bedding,Cooling Pillow,NestEasy,1,2038.98,1,2018.59,900.0,1118.59,0,Not Returned,0.0,2018.59,4.5
O01095,L001626,2026-01-29,2026-01,C0176,Bengaluru,South,App,UPI,35-44,Gold,P011,Home,Storage,Foldable Storage Box,NestEasy,1,771.47,17,640.32,250.0,390.32,0,Not Returned,0.0,640.32,5.0
O01096,L001627,2026-02-23,2026-02,C0242,Chennai,South,App,Net Banking,45-54,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,2,671.04,5,1274.98,440.0,834.98,0,Not Returned,0.0,1274.98,3.0
O01096,L001628,2026-02-23,2026-02,C0242,Chennai,South,App,Net Banking,45-54,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,3,899.0,6,2535.18,960.0,1575.18,1,Changed mind,2408.42,126.75999999999976,3.0
O01097,L001629,2026-02-28,2026-02,C0392,Kochi,South,Marketplace,Debit Card,25-34,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,881.02,1,872.21,320.0,552.21,0,Not Returned,0.0,872.21,5.0
O01098,L001630,2026-04-03,2026-04,C0166,Kochi,South,Website,Net Banking,25-34,Silver,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1234.97,20,987.98,520.0,467.98,0,Not Returned,0.0,987.98,4.3
O01098,L001631,2026-04-03,2026-04,C0166,Kochi,South,Website,Net Banking,25-34,Silver,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1919.04,19,1554.42,900.0,654.42,0,Not Returned,0.0,1554.42,4.3
O01099,L001632,2026-03-12,2026-03,C0426,Ahmedabad,West,Website,Net Banking,25-34,Gold,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1151.04,23,886.3,520.0,366.3,0,Not Returned,0.0,886.3,4.5
O01100,L001633,2026-05-03,2026-05,C0520,Mumbai,West,App,Credit Card,25-34,Gold,P007,Fitness,Apparel,Activewear Set,MoveWear,2,2155.02,18,3534.23,2040.0,1494.23,0,Not Returned,0.0,3534.23,3.6
O01101,L001634,2026-05-07,2026-05,C0500,Bengaluru,South,Website,Net Banking,35-44,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2599.0,1,2573.01,1600.0,973.01,0,Not Returned,0.0,2573.01,4.8
O01102,L001635,2026-02-25,2026-02,C0548,Ahmedabad,West,Marketplace,UPI,18-24,Silver,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,767.04,8,705.68,260.0,445.68,0,Not Returned,0.0,705.68,3.7
O01103,L001636,2026-03-29,2026-03,C0158,Kochi,South,App,UPI,35-44,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,4,959.04,16,3222.37,1640.0,1582.37,0,Not Returned,0.0,3222.37,3.8
O01103,L001637,2026-03-29,2026-03,C0158,Kochi,South,App,UPI,35-44,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,20,719.2,320.0,399.2,1,Quality issue,683.24,35.960000000000036,3.8
O01104,L001638,2026-03-14,2026-03,C0456,Bengaluru,South,Website,UPI,18-24,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,2,1499.0,26,2218.52,1520.0,698.52,0,Not Returned,0.0,2218.52,4.0
O01105,L001639,2026-01-30,2026-01,C0157,Chennai,South,App,UPI,25-34,Gold,P020,Office,Tech,USB-C Hub,ConnectPro,1,2548.98,6,2396.04,1330.0,1066.04,0,Not Returned,0.0,2396.04,3.7
O01105,L001640,2026-01-30,2026-01,C0157,Chennai,South,App,UPI,25-34,Gold,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4588.98,9,4175.97,2950.0,1225.97,0,Not Returned,0.0,4175.97,3.7
O01106,L001641,2026-01-28,2026-01,C0374,Pune,West,App,UPI,45-54,Silver,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4319.04,9,3930.33,2950.0,980.33,0,Not Returned,0.0,3930.33,4.4
O01107,L001642,2026-01-25,2026-01,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,15,7649.15,6100.0,1549.15,0,Not Returned,0.0,7649.15,4.2
O01107,L001643,2026-01-25,2026-01,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,1028.97,15,874.62,410.0,464.62,0,Not Returned,0.0,874.62,4.2
O01108,L001644,2026-04-25,2026-04,C0491,Pune,West,Website,Credit Card,45-54,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,3999.0,10,7198.2,4500.0,2698.2,0,Not Returned,0.0,7198.2,4.2
O01109,L001645,2026-01-27,2026-01,C0530,Delhi NCR,North,App,UPI,35-44,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,2,1028.97,0,2057.94,820.0,1237.94,0,Not Returned,0.0,2057.94,2.9
O01109,L001646,2026-01-27,2026-01,C0530,Delhi NCR,North,App,UPI,35-44,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,799.0,0,799.0,260.0,539.0,0,Not Returned,0.0,799.0,2.9
O01110,L001647,2026-04-02,2026-04,C0060,Delhi NCR,North,Website,Credit Card,55+,Basic,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1999.0,19,1619.19,900.0,719.19,0,Not Returned,0.0,1619.19,4.3
