order_id,customer_id,order_date,sales_channel,city,region,payment_method,order_status,delivery_days,shipping_fee,campaign_id,promo_code,customer_rating,has_return
O01555,C0195,2026-03-14,App,Bengaluru,South,Net Banking,Cancelled,,0,CAMP004,UC004,,0
O01556,C0090,2026-03-22,Website,Chennai,South,UPI,Delivered,4,0,CAMP005,UC005,4.5,0
O01557,C0179,2026-03-06,Website,Bengaluru,South,UPI,Delivered,2,0,,SAVE5,4.8,0
O01558,C0312,2026-01-22,Website,Bengaluru,South,Debit Card,Delivered,1,0,,,4.5,0
O01559,C0080,2026-02-10,Website,Pune,West,Debit Card,Delivered,4,0,CAMP003,UC003,4.8,0
O01560,C0062,2026-02-21,Website,Delhi NCR,North,UPI,Delivered,6,49,,,3.6,1
O01561,C0255,2026-03-29,App,Pune,West,Net Banking,Delivered,4,0,CAMP005,UC005,4.1,0
O01562,C0249,2026-01-18,Marketplace,Chennai,South,UPI,Delivered,6,0,CAMP001,UC001,2.5,1
O01563,C0490,2026-03-11,Website,Mumbai,West,UPI,Delivered,4,0,CAMP004,UC004,4.4,0
O01564,C0509,2026-02-06,App,Mumbai,West,Net Banking,Delivered,3,0,,SAVE8,4.7,0
O01565,C0195,2026-05-08,App,Bengaluru,South,Net Banking,Delivered,5,49,CAMP007,UC007,4.4,0
O01566,C0521,2026-04-18,Marketplace,Hyderabad,South,Credit Card,Delivered,5,0,,SAVE5,4.0,0
O01567,C0277,2026-05-16,Website,Pune,West,Net Banking,Delivered,5,0,,,4.0,0
O01568,C0421,2026-02-19,Website,Mumbai,West,Debit Card,Delivered,4,79,,,3.1,1
O01569,C0421,2026-02-16,App,Mumbai,West,UPI,Delivered,1,0,,SAVE5,4.8,0
O01570,C0013,2026-02-04,Website,Delhi NCR,North,Credit Card,Delivered,7,0,,,4.1,0
O01571,C0487,2026-03-14,App,Hyderabad,South,Credit Card,Delivered,2,0,CAMP004,UC004,3.7,1
O01572,C0355,2026-05-04,Website,Ahmedabad,West,UPI,Delivered,5,0,CAMP007,UC007,4.1,0
O01573,C0442,2026-02-26,Marketplace,Mumbai,West,Debit Card,Delivered,5,79,,,4.3,0
O01574,C0113,2026-03-23,Marketplace,Hyderabad,South,Debit Card,Delivered,6,49,CAMP005,UC005,3.6,0
O01575,C0545,2026-05-22,App,Bengaluru,South,Credit Card,Delivered,3,79,CAMP009,UC009,4.9,0
O01576,C0263,2026-01-12,App,Bengaluru,South,Debit Card,Delivered,2,0,CAMP001,UC001,4.7,0
O01577,C0120,2026-02-21,App,Delhi NCR,North,UPI,Delivered,7,0,,SAVE5,3.5,0
O01578,C0543,2026-03-28,App,Mumbai,West,Net Banking,Delivered,5,49,CAMP005,UC005,3.6,0
O01579,C0371,2026-04-16,Website,Chennai,South,Credit Card,Delivered,3,79,,,5.0,0
O01580,C0315,2026-03-19,App,Bengaluru,South,UPI,Delivered,4,0,,,4.7,0
O01581,C0374,2026-05-22,Website,Pune,West,UPI,Delivered,4,0,,,4.5,0
O01582,C0416,2026-04-26,App,Mumbai,West,UPI,Delivered,3,0,CAMP006,UC006,4.8,0
O01583,C0304,2026-03-08,App,Delhi NCR,North,Net Banking,Delivered,5,79,CAMP004,UC004,3.7,1
O01584,C0520,2026-01-24,App,Mumbai,West,Debit Card,Delivered,3,0,,SAVE5,4.9,0
O01585,C0013,2026-01-07,App,Delhi NCR,North,Credit Card,Delivered,6,0,CAMP001,UC001,4.3,0
O01586,C0314,2026-01-18,Website,Delhi NCR,North,UPI,Delivered,4,99,,SAVE8,4.7,0
O01587,C0155,2026-04-16,Website,Delhi NCR,North,Cash on Delivery,Delivered,7,0,,,4.0,0
O01588,C0537,2026-01-16,Website,Kochi,South,Credit Card,Delivered,4,0,,SAVE10,4.3,0
O01589,C0166,2026-05-27,Marketplace,Kochi,South,Cash on Delivery,Delivered,6,0,,SAVE10,4.2,0
O01590,C0337,2026-03-07,App,Pune,West,UPI,Delivered,5,0,,SAVE5,4.3,0
O01591,C0204,2026-01-17,Website,Mumbai,West,Credit Card,Delivered,3,0,CAMP001,UC001,4.3,0
O01592,C0080,2026-03-01,Website,Pune,West,Cash on Delivery,Delivered,3,0,,,5.0,0
O01593,C0064,2026-05-16,Website,Kochi,South,Debit Card,Delivered,7,0,CAMP009,UC009,3.4,1
O01594,C0080,2026-05-03,App,Pune,West,Net Banking,Delivered,5,0,,SAVE5,4.3,0
O01595,C0535,2026-02-09,Website,Mumbai,West,UPI,Delivered,5,0,CAMP003,UC003,3.6,1
O01596,C0121,2026-04-27,App,Mumbai,West,UPI,Delivered,2,0,,,4.9,0
O01597,C0374,2026-02-06,Website,Pune,West,Net Banking,Delivered,5,0,,,4.1,0
O01598,C0265,2026-03-30,App,Kochi,South,UPI,Delivered,4,0,CAMP005,UC005,4.3,0
O01599,C0419,2026-05-10,App,Delhi NCR,North,UPI,Delivered,9,0,,,2.1,1
O01600,C0509,2026-01-25,Website,Mumbai,West,Net Banking,Delivered,5,49,CAMP002,UC002,4.7,0
O01601,C0403,2026-01-06,Website,Bengaluru,South,Debit Card,Delivered,4,0,,SAVE5,4.4,0
O01602,C0404,2026-05-09,App,Chennai,South,Credit Card,Delivered,5,49,CAMP007,UC007,3.9,0
O01603,C0476,2026-04-23,App,Hyderabad,South,UPI,Delivered,6,79,,SAVE8,3.5,0
O01604,C0456,2026-03-01,Website,Bengaluru,South,Cash on Delivery,Delivered,4,0,,SAVE10,4.5,0
O01605,C0470,2026-03-09,App,Ahmedabad,West,Credit Card,Delivered,5,0,CAMP004,UC004,4.0,0
O01606,C0503,2026-03-19,Marketplace,Bengaluru,South,Net Banking,Delivered,5,0,CAMP004,UC004,4.4,0
O01607,C0392,2026-04-11,App,Kochi,South,Debit Card,Delivered,5,79,,,4.6,0
O01608,C0520,2026-02-28,Website,Mumbai,West,UPI,Delivered,4,0,,SAVE5,4.0,0
O01609,C0374,2026-02-22,Website,Pune,West,Net Banking,Delivered,4,0,,,4.6,0
O01610,C0101,2026-04-21,App,Hyderabad,South,UPI,Delivered,2,99,,,4.7,0
O01611,C0463,2026-04-13,Website,Kochi,South,UPI,Delivered,5,0,CAMP008,UC008,4.0,0
O01612,C0195,2026-05-29,App,Bengaluru,South,Net Banking,Delivered,6,79,CAMP009,UC009,4.5,0
O01613,C0354,2026-01-07,Website,Hyderabad,South,Cash on Delivery,Delivered,3,0,,SAVE5,5.0,0
O01614,C0520,2026-04-25,Website,Mumbai,West,UPI,Delivered,3,49,CAMP006,UC006,5.0,0
O01615,C0176,2026-04-09,Website,Bengaluru,South,UPI,Delivered,3,49,CAMP005,UC005,4.5,0
O01616,C0310,2026-05-17,Website,Kochi,South,UPI,Delivered,6,0,,,3.8,0
O01617,C0507,2026-03-21,Website,Chennai,South,UPI,Cancelled,,0,CAMP004,UC004,,0
O01618,C0129,2026-02-09,App,Kochi,South,Credit Card,Delivered,3,0,,SAVE8,3.5,0
O01619,C0537,2026-03-09,Website,Kochi,South,Net Banking,Delivered,5,0,CAMP004,UC004,4.2,0
O01620,C0309,2026-05-14,Website,Mumbai,West,Credit Card,Delivered,2,0,CAMP008,UC008,4.9,0
O01621,C0421,2026-02-14,App,Mumbai,West,Credit Card,Delivered,2,0,,SAVE8,4.7,0
O01622,C0483,2026-05-19,Website,Hyderabad,South,Debit Card,Delivered,3,0,CAMP009,UC009,4.3,1
O01623,C0050,2026-04-28,Website,Bengaluru,South,UPI,Delivered,1,0,,SAVE8,4.8,0
O01624,C0500,2026-05-08,Website,Bengaluru,South,Cash on Delivery,Delivered,4,49,CAMP007,UC007,4.3,0
O01625,C0380,2026-01-31,Website,Jaipur,North,UPI,Delivered,5,79,,SAVE8,4.6,0
O01626,C0380,2026-05-28,Website,Jaipur,North,Credit Card,Delivered,7,0,,SAVE10,3.8,0
O01627,C0168,2026-05-02,Website,Bengaluru,South,Net Banking,Delivered,4,0,,SAVE8,4.2,0
O01628,C0230,2026-04-20,Website,Mumbai,West,Debit Card,Delivered,4,0,,,4.1,0
O01629,C0469,2026-01-24,App,Chennai,South,UPI,Delivered,6,0,CAMP002,UC002,4.3,0
O01630,C0138,2026-05-11,App,Mumbai,West,Debit Card,Delivered,3,0,CAMP007,UC007,4.9,0
O01631,C0040,2026-03-26,Marketplace,Hyderabad,South,Debit Card,Delivered,4,0,,SAVE5,4.1,0
O01632,C0391,2026-01-31,App,Chennai,South,Credit Card,Delivered,5,99,CAMP002,UC002,4.7,0
O01633,C0318,2026-03-15,Marketplace,Delhi NCR,North,Debit Card,Delivered,8,149,,,2.9,0
O01634,C0258,2026-05-31,Website,Bengaluru,South,Credit Card,Delivered,4,0,,SAVE8,4.5,0
O01635,C0392,2026-01-10,App,Kochi,South,UPI,Delivered,7,0,CAMP001,UC001,4.0,0
O01636,C0304,2026-05-07,Website,Delhi NCR,North,Credit Card,Delivered,5,49,,,3.6,0
O01637,C0520,2026-01-31,Marketplace,Mumbai,West,UPI,Delivered,4,0,,SAVE8,4.4,0
O01638,C0009,2026-03-07,Website,Delhi NCR,North,Debit Card,Delivered,6,0,,SAVE8,3.6,0
O01639,C0096,2026-03-22,App,Pune,West,UPI,Delivered,3,49,,,4.8,0
O01640,C0087,2026-03-12,Website,Hyderabad,South,UPI,Delivered,5,49,CAMP004,UC004,4.1,1
O01641,C0026,2026-04-24,Marketplace,Chennai,South,Debit Card,Delivered,2,0,,,4.7,0
O01642,C0003,2026-03-08,Website,Chennai,South,Credit Card,Delivered,5,0,,,4.2,0
O01643,C0158,2026-03-21,Website,Kochi,South,UPI,Delivered,3,49,CAMP008,UC008,5.0,0
O01644,C0125,2026-03-17,Website,Pune,West,Cash on Delivery,Delivered,4,79,,,2.8,1
O01645,C0358,2026-01-04,Marketplace,Ahmedabad,West,Net Banking,Delivered,6,79,,SAVE5,4.1,0
O01646,C0166,2026-02-11,Website,Kochi,South,UPI,Delivered,5,0,,SAVE10,4.3,0
O01647,C0516,2026-04-05,Website,Mumbai,West,UPI,Delivered,4,149,CAMP005,UC005,3.9,0
O01648,C0021,2026-05-22,Marketplace,Bengaluru,South,Credit Card,Delivered,5,0,,,3.7,0
O01649,C0503,2026-02-24,Website,Bengaluru,South,Credit Card,Delivered,3,0,,SAVE5,5.0,0
O01650,C0208,2026-03-09,Website,Mumbai,West,UPI,Delivered,3,0,,,4.5,0
